word,frequency,example,gdex,llm_score_old,label,note,llm_score_0,llm_score_1,llm_score_3
holdovat,11906,"Kozorohové totiž stárnou naopak - takže z mladých rozhněvaných mužů, kteří <holdují> knihovnám a starému nábytku se stanou dědečci na kolečkových bruslích, tančící na diskotékách s láskou k cestování.",0.6125,2.884301305896249,b,Too long.,14.68855818489502,14.481122909948743,14.740417003631592
holdovat,11906,"Chápejte, pro někoho, kdo fakt <neholduje> jakýmkoliv broskvovým odstínům a pořád si na ně zvyká a snaží se je zakomponovat do kosmetické rutiny (páč zjevně umí lichotit), je to objev.",0.55597,2.687656177083652,a,"Borderline, too long but the keyword is central and clear, requires correcting.",15.80473961432775,12.560355405012766,16.615835666656494
holdovat,11906,"No a pak zbývá ještě ten antisemitismus ""pravicový"" či ""neonacistický"", který nemůže Židy vystát, ať dělají, co dělají, jemuž <holduje> poměrně mizivé procento a o němž ostatně víme, že je taky levicový.",0.5,4.626641210075468,b,"Too long, political.",23.40726241059601,15.228774974122643,25.451884269714355
holdovat,11906,"Bílým tužkám moc <neholduji> a nepoužívám je, ale mám je doma, co kdyby náhodou :D",0.3125,1.957531840801239,c,Contains emojis.,11.40842833518982,12.162373304367065,11.219942092895508
holdovat,11906,"Divergencím moc <neholduji>, ale nemusím být žádný lumen, abych si to dělal takto analyticky složité.",0.31111,3.114887941678365,b,Lacks context.,18.53816865603129,14.424956973393758,19.566471576690674
holdovat,11906,"Tamní osazenstvo totiž ani nezaslouží označení ""Stalker"" - <holdují> ""Robinhoodismu"" a chovají se jako bandité.",0.22,3.718983213106791,c,"Grammatically incorrect, incomplete.",18.95430567105611,16.56556617418925,19.551490545272827
holdovat,11906,"Kapela <holduje> jasně zřetelnému pre-doom metalu, který definovali především BLACK SABBATH, CATHEDRAL, případně CANDLEMASS.",0.15278,3.783066677195685,b,"Borderline, it might not be clear what the keyword means, it is not very central to the sentence.",19.611829239981518,20.342256818498885,19.429222345352173
holdovat,11906,"Kdo například neúměrně <holduje> pivu či kávě, musí počítat s tím, že se mu kolem očí objeví nehezké temné kruhy, zatímco věrnému konzumentovi ovocných šťáv nic podobného nehrozí. (Plus)",0.06643,3.351241613770353,a,"Borderline, too long but keyword is clear and central.",16.96381896693131,12.545191941590145,18.0684757232666
holdovat,11906,". ""Králové"" v duchovním slova smyslu, magičtí králové přicházejí <holdovati> velkému duchovnímu králi, který se zde objevuje v podobě, které mohl dosáhnouti, aby tak vysoká bytost, jako byl kdysi Zarathustra, prodělala svá vývojová stadia, aby dospěla k výši onoho duchovního krále, kterému magičtí králové chtěli <holdovati>.",0.0,6.416471634440951,c,Old language.,32.34942463186052,14.256097234619988,36.872756481170654
holdovat,11906,"V době, kdy na PC vychází další pokračování herní série GTA, Episodes from Liberty City, které vypráví příběh drsného motorkáře Johnny Klebitze, jehož gang <holduje> jedině tamní hard-coreové stanici Jimmyho Gestapa z Murhpys Law, se přirozeně každý správný fanoušek drsné hudby musí začít oívat po nějaké nové desce na zahnání té akutní palčivé chuti, co spolu se vším tím terorizováním Liberty City ze sedla bytelného chopperu přila.",0.0,4.397965094936428,b,Too long.,22.181836975154592,18.192490997599133,23.179173469543457
lump,9876,Ta banda <lumpů> mu musí pěkně ležet v žaludku.,0.905,2.517305543687608,a,"Clear, fitting.",14.603847461276583,13.279887941148546,14.934837341308594
lump,9876,"Teprve až tito <lumpové> vrátí co jim nepatří, teprve pak je možné chtít něco od lidí.",0.90139,4.313746338710189,b,Lacks context.,25.30605108588934,14.445435635745525,28.021204948425293
lump,9876,Nebo ho ti <lumpi> nedávají v češtině?,0.89375,3.368283726913588,b,Lacks context.,19.95149813549859,14.07207350219999,21.421354293823242
lump,9876,Heinrich <Lumpe> se narodil jako šesté ze dvanácti dětí obchodníka se dřevem.,0.89231,4.1515150067706905,d,The keyword is referring to a proper noun.,20.885810125867525,12.00351351996263,23.10638427734375
lump,9876,Tak už víte proč ty nadnárodní banky a <lumpové> pěstují terrorismus.,0.875,3.7594489953734658,b,"Lacks context, opinionated.",22.094959610158742,15.348605957898227,23.781548023223877
lump,9876,"Tvoji svobodní mě nezajímají, určitě to bude stejná tlupa <lumpů>.",0.85417,4.985293474495411,b,Lacks context.,29.65812667965889,15.564528661966325,33.18152618408203
lump,9876,"A takové ty řeči, že to je <lump> a zloděj,"" uvedla členka skupiny.",0.85294,3.406284882472112,c,Incomplete.,17.139214082864616,12.667916041154127,18.257038593292236
lump,9876,"Není překvapením, že zakladatelem a akcionářem úspěšné firmy byl právě Heinrich <Lumpe>.",0.84821,7.458973548064629,d,Keyword is referring to a proper noun.,37.51893008848031,15.756939108173052,42.95942783355713
lump,9876,"Tohoto malého <lumpa> není jednoduché unavit, přebytečná energie mu pomalu teče i ušima.",0.84,2.957655162077684,a,"Borderline, contains demonstrative pronoun and maybe it is not very clear what the keyword means, it is central.",17.37311453819275,15.550781965255737,17.828697681427002
lump,9876,"Je to <lump>, to ani on sám nepopírá.",0.84,4.463036572933197,b,"Lacks context, it is not clear what the keyword means in this sentence.",22.33293986320496,15.347284078598022,24.07935380935669
lump,9876,"Člověk, který má charakter, je velmi snadno ovladatelný -- především tzv. bezcharakterními <lumpy>.",0.82812,4.174440057461078,a,"Borderline, not sure if the keyword is clear.",24.886916142243606,15.025343803259043,27.352309226989746
lump,9876,"Tím netvrdím, že Kájínek není <lump>.",0.8,3.596137764056524,b,"Lacks context, requires cultural knowledge.",18.270186495780944,17.179837584495544,18.542773723602295
lump,9876,"To už nechci dělat, protože to, že je jeden <lumpem>, nedává právo druhému být o takhle málo <lumpem> menším.",0.79103,3.2477582408322228,b,Lacks context.,18.996961288981968,11.854025271203783,20.782695293426514
lump,9876,Na nádvoří zámku se točila scéna s rytířským soubojem i vlastní souboj s loupeživým rytířem a shazování <lumpů> z hradu dolů do propasti.,0.785,3.310977872817413,a,"Borderline, too long but the keyword is explained.",19.57136367196622,12.928799789884817,21.232004642486572
lump,9876,"<Lumpové>, taky mohly dát dvě stejně barevné soupravy. :-) Fotka se mi moc líbí.",0.78421,4.603282542313848,c,Contains emojis.,27.271382009983064,13.662387192249298,30.673630714416504
lump,9876,"Naoko snědí jídlo s uspávadlem, <lumpové> je zavřou do krabic.",0.78333,4.691311280727386,c,Does not make sense.,27.9601898765564,19.98370008468628,29.954312324523926
lump,9876,Revírníci mají velmi snadné napálit lidi... <lumpové>!,0.78,5.447566086905344,b,Lacks context.,32.53427087238857,20.09194380896432,35.64485263824463
lump,9876,"Už několikrát se mi totiž stalo, že mi volali kamarádi, jaký jsem ""<lump>"", co jsem provedl nebo řekl.",0.74917,5.110570855271071,a,Keyword is central and clear.,25.58500778250396,11.774640658125282,29.037599563598633
lump,9876,Smrt větří pach a cítí <lumpa>!,0.74107,4.148180452982585,b,"Too short, not clear what the keyword means.",24.393135261535644,17.582798957824707,26.09571933746338
lump,9876,Rozhodčí Červený je <lump> a grázl!,0.74107,4.60087399482727,b,Lacks context.,23.40675373872121,21.511508027712505,23.88056516647339
lump,9876,"To je vše krásný, ALE narazíte na <lumpy> a podvodníky viz Tesco (i Warren Buffett tam ztratil pěkné peníze.",0.73318,2.3587712036935904,b,"Opinionated, mentiones brands, requires context.",13.674902617303948,14.60080283566525,13.443427562713623
lump,9876,"Ve stejnokrojích prvorepublikového četnictva, převlečeni za dobové vojáky, civilisty i <lumpy> předvedli obecenstvu výjevy z každodenního života bezpečnostních sborů ve třicátých letech.",0.728,3.5229486562988974,b,"Keyword is not central, too long.",21.12036653865467,18.220807378942315,21.845256328582764
lump,9876,"<Lumpové>, hovada, Chovanec - karta, jesličky, paráda, šij to na bránu!",0.72647,4.288407321409745,c,Incomplete.,25.58328090581027,19.67334346337752,27.060765266418457
lump,9876,"Západ je pripravený vyvolať svetový konflikt, kde masku svetového nepriateľa demokracie nasadili Putinovi tí najhorší <lumpi>, akých táto zem nosí.",0.70788,3.6680342411994937,c,Different language.,21.477449235916136,17.501961755752564,22.47132110595703
lump,9876,"Zatím vůdce povzbuzuje neustale zájem psův o uprchlíka (""pozor, hledej <lumpa>) a vede psa k předmětům, jež ztratil.",0.70583,3.4318111187881897,c,"Grammatically incorrect, incomplete.",20.255103951030307,19.31771221425798,20.48945188522339
lump,9876,"A určitě správná (nepodporovat <lumpy>). – Jde mi hlavně o to, aby se SV ČR veřejně rozešel s <lumpy>.",0.6925,2.7606697747581883,b,Lacks context.,16.08910327334153,13.099187631356088,16.83658218383789
lump,9876,"Po té amnestii se člověk doopravdy musí bát, vždyť <lumpové> dobře vědí, že v base je to jak na dovolené a, že je brzy pustěj. zolik za 1.",0.61136,4.721760077082685,c,"Grammatically incorrect, noisy.",27.82633130699396,12.001632578670979,31.782505989074707
lump,9876,"Argumentem druhých pak jednoduché "" <Lumpové> mají být potrestáni."" Zastánci udělování těchto výjimečných prostředků na poli trestního práva naopak poukazují na vhodnost milostí, jako nástroje odstraňujícího zjevně příliš tvrdé tresty.",0.57941,6.083031905690829,a,"Borderline, the keyword is central, but the sentence is too long, requires correcting.",36.04903952678045,16.74484286705653,40.875088691711426
lump,9876,"Kdyby jste kdokoliv věděl radu, jak na toho našeho <lumpa>,prosím napište..Děkuji Lucka RE:097: Klec není rozhodně řešení a Vaše Maggie se bude akorát více trápit!",0.54787,3.1768311106241667,c,"Incomplete, noisy.",18.648056683173547,18.180573866917538,18.76492738723755
lump,9876,"Heinrich <Lumpe> byl obětavý ochránce přírody, nadšený ornitolog a milovník zpěvného ptactva, a tak si ve svých 49. letech splnil svůj sen a na zakoupeném šestihektarovém pozemku vytvořil oázu klidu pro své milované opeřence.",0.54115,5.12285820070435,d,Keyword is referring to a proper noun.,25.87494349760168,15.386804356294519,28.496978282928467
lump,9876,"Děvčata kazíte, do pekla je vláčíte Michal Čapka brilantně osciluje mezi několika polohami, dokáže být stejně sugestivním poetickým umělcem, jako věrným druhem, upírem, temným šansoniérem, všehoschopným <lumpem> i neodolatelným milencem.",0.52676,3.5530164686838788,c,"Does not make sense, grammatically incorrect.",21.28457441965739,19.99738267262777,21.606372356414795
lump,9876,"Pokud si koupíte takovou, která bude mít spálenou žárovku, může se stát, že už takovou nikde neseženete nebo jen velice draho, oni ti <lumpové> se nestydí říct si za novou klidně 800 Kč,.",0.51385,3.9863266939466646,b,"Too long, opinionated.",23.554141091577936,14.210189100467797,25.89012908935547
lump,9876,"Ti <lumpové> kteří se po ůdajné revoluci prolhali k moci udělali z politiky řemeslo,které má zlaté dno a politická koryta si nechali,za státní peníze ,pozlatit.Proto se tam stahují <lumpové> už dvacet tři roků.<Lumpové>.",0.5,4.188227501511574,c,"Noisy, grammatically incorrect.",24.95928888150624,16.727676859923772,27.017191886901855
lump,9876,"Nevím proč bychom se my slušní lidé měli stěhovat do Severní Koreje.Nám stači v Česku zprovoznit dostatek katovských mučíren a ty osadit co nejkrutějšími katy.Pak razit heslo ,že přes kvalitní práci co nejkrutějších katů k odporažení všech <lumpů>,kteří se v Česku po komunistech prolhali k moci.Tak zajistit lepší budoucnost mladé a budoucích generací.",0.5,3.5241096963485083,b,"Too long, opinionated.",20.693124998498845,17.54068297589267,21.48123550415039
lump,9876,"Švýcarsko, kromě velehory Matterhorn, která se stala předlohou pro populární trojúhelníkovou čokoládu Toblerone, kromě hlubokých jezer s dokonale čistou, ledovcovou vodou a vynikajícími rybami, má také drahé hodinky, jež se nezpozdí ani o vteřinu, a má nedobytné, spolehlivé banky, kam si s oblibou ukládají úspory největší boháči světa, ale prý i ti největší <lumpové>.",0.5,5.333187288266641,a,"Borderline, too long, but the keyword is clear, requires correcting.",31.822822679855204,15.264992305526027,35.9622802734375
lump,9876,"Moje pravé jméno je Aquila z Wenytry, ale doma mi říkají: Arčí, Arinko, zlato, draku, <lumpe>, obludo, malá, pipi, princezno... Slyším vlastně na všechno, ale pro pořádek jsem a vždycky budu ARINKA, přesněji řečeno Áji Arinka.",0.5,4.479275894165039,b,"Keyword is not central, too long.",26.50980754825804,18.905956076251137,28.410770416259766
lump,9876,Představte si mít za sebou bandu <lumpů>...,0.39375,2.9496508836746216,b,It is not clear what the keyword means.,17.420550847053526,12.87080729007721,18.557986736297607
lump,9876,"zítra jde hříšnák, romantický duše a tem co se líbí krásnej chlap v sexy tílku by se to mělo líbit :) - Hříšnej tanec!!! Jinak sem ho kromě něj viděla už jen v Probuzení v Renu a to si moc nepamatuju - videla jsem pouze táta <lump> a reklamu na hříšný tanec - Skoro všechny filmy s ním jsou dobrý....no, Univerzální uklízečka se mi moc nelíbila....",0.0,5.227085100701361,c,"Noisy, contains emojis, incomplete, chaotic.",26.152650304996605,17.221915465412717,28.385334014892578
lump,9876,"hohencenda Chtěl bych poděkovat firmě Pneu Procházka za zaslání VO ceníku ve kterém jsou i velmi pěkné vysvětlivky pro zákazníky včetně tabulek, tištěný ceník a hezky udělaný pro mne v dnešní době Čihoštský zázrak.Místním dopisovatelům Děkuji za pěkné články se snahou řešit výdělečnost pneuservisů kéž by nás bylo víc co nebudem dělat blbce intrnetovým <lumpům>.Zdražení práce zdar.",0.0,3.5306954392071423,c,"Noisy, grammatically incorrect, chaotic.",20.84741353330941,18.609288659589044,21.406944751739502
lump,9876,".. - Masaryk, Beneš a Havel :-) - no málo se ví, že Masaryk třeba zabavoval majetek šlechticům.. taky nebyl dokonalej:) - Havel..z tech co sem zazil byl best - Benes byl <LUMP>!! - 5anonym: no to je sice možné, ale nevím, kdo toho udělal víc pro Československo :-) - 7anonym: a na tos přišel jak?",0.0,5.214284639609487,c,"Noisy, grammatically incorrect, incomplete, emojis.",26.12744578478629,15.738842922344542,28.72459650039673
očerňovat,1778,Nejde o to <očerňovat> kterýkoliv ze způsobů krmení vašich koní.,0.90909,3.7534618937969206,a,"Borderline, not sure if the keyword can be understood from the sentence.",25.562659044265747,15.127578592300415,28.17142915725708
očerňovat,1778,"Ono totiž, naše socialistická vláda <očerňovala> západ a stokrát opakovaná lež se stává pravdou.",0.89844,3.442900286402021,b,"Political, lacks context.",22.963649257591797,16.10132066692625,24.67923140525818
očerňovat,1778,Nešel jsem nad rámec pokud možno jednoduché informace a rozhodně jsem jim dědu nijak <neočerňoval>.,0.89375,6.291419650713602,b,"Lacks context, the keyword is not central.",37.1735298204422,15.428878808021546,42.60969257354736
očerňovat,1778,O církvi se na veřejnosti buď vůbec nemluvilo anebo se jen <očerňovala>.,0.88077,4.7318920960028965,a,"Clear, keyword is central.",32.16804000536601,12.941941817601522,36.97456455230713
očerňovat,1778,"<Očerňují> Scientology, kteří nabízí jako jeden z mnoha kurzů které dodávají kurz o tom jak se zbavit útlaku.",0.86,5.420975287424193,b,"Keyword is not central, cannot be understood.",32.084677289591895,12.811905735068851,36.902870178222656
očerňovat,1778,"Slavný dramatik tehdy ale vycházel ze soudobých kronik, které záměrně <očerňovaly> poražené nepřátele.",0.84,2.5876238914636467,a,"Clear, fitting.",17.4142985362273,14.486613759627708,18.146219730377197
očerňovat,1778,"Pokrytectví non plus ultra, aneb <neočerňujte> naše politiky.",0.84,4.542183291912079,c,Incomplete.,30.748552346229552,19.569971203804016,33.54319763183594
očerňovat,1778,"Úplně stejné dodávky, jaké chtějí ti lidé, kteří je použili, všem ostatním vymlouvat, <očerňovat> a zakazovat.",0.83929,3.497444126009941,c,"Does not make sense, grammatically incorrect.",23.8633041292429,14.670220330357552,26.161575078964233
očerňovat,1778,"Nemám ve zvyku někoho <očerňovat>, ale spíš jen přiblížit, jak funguje DxO a obrázek si udělejte sami.",0.8375,2.980274470939356,c,"Grammatically incorrect, incomplete.",20.0138706761248,13.938042917672325,21.532827615737915
očerňovat,1778,"Dělají z náboženství jen soustavu obřadů, v nichž je člověk naprosto nedůležitý, a tím <očerňují> Boha.",0.83553,3.71039752587676,a,"Keyword is central and understandable, borderline, not sure if its content is suitable.",22.0692042902112,12.115567959845066,24.557613372802734
očerňovat,1778,"Prostě nemůžeme být skutečnými demokraty, když současně urážíme, zlehčujeme a <očerňujeme> preference významné části voličů.",0.83333,2.588837739626567,a,Keyword is central and clear.,17.593331759770713,16.955440727869668,17.75280451774597
očerňovat,1778,"Nechci si stěžovat, nechci nikoho <očerňovat>, posmívat se nebo skuhrat.",0.80769,3.166809401512146,a,Clear and central.,21.27906242370605,16.556660461425782,22.459662914276123
očerňovat,1778,"A ještě ji <očerňuje> a snaží se, aby ona měla výčitky a cítila se provinile... za co, proboha?",0.80682,3.2850182162390817,b,Lacks context.,19.229572557078463,13.41959320836597,20.682067394256592
očerňovat,1778,"Každý z vězňů, když <očerňoval> sám sebe, si dal pozor, aby zároveň <očerňoval> i Bucharina.",0.79474,3.9975597788890207,b,Lacks context.,23.88069120248159,12.342283527056376,26.76529312133789
očerňovat,1778,"Nejsem si vědom, že bych ""<očerňoval>"" firmu H-mat.",0.79167,4.683927489154868,b,Lacks context.,27.85745385289192,15.113059669733047,31.04355239868164
očerňovat,1778,"Vědomě <očerňují> komunismus, jemuž přisuzují jevy, které nejenže mu nejsou vlastní, ale jsou s ním v neslučitelném rozporu.",0.77614,4.052424464623133,a,Keyword is clear and central to the sentence.,24.18258995215098,14.93462868531545,26.494580268859863
očerňovat,1778,"Výraz ""<očerňovat>"" se jako synonymum pro ""nesouhlasit"" a ""vyvracet"" pokud vím nepoužívá.",0.76842,5.154423826474409,b,"It is not clear what the keyword means, defining what the keyword does not mean is not good example.",35.33248823606051,18.148652957035946,39.62844705581665
očerňovat,1778,"Než začala propaganda Západu <očerňovat> charismatického generála Mladiće, byl prý populárním v Pentagonu, řada důstojníků měla jeho fotografie.",0.76464,2.568053274684482,b,Lacks context.,17.09969058036804,16.30206274986267,17.299097537994385
očerňovat,1778,"Proto žádám vedoucí pracovníky ZZS, kteří <očerňují> odborovou organizaci, aby své tvrzení doložili zápisem z jednání, případně písemnou stížností.",0.7587,3.8691276788711546,b,"Lacks context, too long.",22.948533826125296,16.62640478736476,24.52906608581543
očerňovat,1778,"Já od ní za poslední dobu nečetl nic, co by vás <očerňovalo>, naopak mladej Padělek vás tuhle v nějakém rozhovoru na idnesu chválil.",0.73221,3.1022565686184427,c,Grammatically incorrect.,20.94041180299676,12.078236802764561,23.15595555305481
očerňovat,1778,"Proboha, to fakt nemáte na práci nic jiného, než <očerňovat> jednoho z nás a tím napomáhat možnému zpřísnění zákonů ohledně držení a střelby z kuší?",0.71429,3.070478722512722,b,"Lacks context, opinionated.",20.819664436101917,11.741435316801072,23.089221715927124
očerňovat,1778,"Čtenáři i reportéři se obávají, že se jedná o placené trolly, jejichž úkolem je hrubě <očerňovat> kohokoliv, kdo kritizuje Rusko nebo Vladimira Putina.",0.68778,2.30392941152272,b,"Borderline, political.",15.518784598423087,11.384350200062213,16.552393198013306
očerňovat,1778,"Být napadám různými mentálními chudáky, kteří nic sami nedokázali a umí jen <očerňovat>, závidět a pomlouvat, není nic příjemného a mladší to jistě zvládne lépe.",0.67069,3.945040050268173,b,"Lacks context, too long.",26.81596105289459,16.067811856269838,29.50299835205078
očerňovat,1778,"To zde diskutujícím můžete říkat horem dolem, pořád jsou neukojeni, pořád kritizují, a <očerňují>.Nejlépe by bylo, aby to předvedli sami.",0.65889,4.700518108549572,b,"Too long, two sentences, keyword is not central.",27.704675790241787,17.62074909891401,30.22565746307373
očerňovat,1778,"Radku, jste z oboru – existuje WEB, kde by se navzájem <očerňovali> dealeři VW a Ford, nebo Fiat, nebo...?",0.6485,3.803173013737328,c,"Incomplete, grammatically incorrect.",25.17850540311713,18.617294700522173,26.81880807876587
očerňovat,1778,"Právní analýza, na které je vystavěna sama existence AVZP a také náplň její činnosti je tedy naprosto chybná a navíc neprávem <očerňuje> část výdejců, kteří dodržují veškeré platné zákony.",0.63594,4.382411867585676,b,"Too long, lacks context.",25.77665299711557,18.05008551170086,27.70829486846924
očerňovat,1778,"Díky, je smutný, že někteří LR partneři prezentují svůj byznys tím, že vědomě či nevědomě, možná svojí tupostí, či papouškováním nesmyslů, se pokouší <očerňovat> jiné firmy.",0.5875,2.76203516630026,b,"Lacks context, too long.",18.510103554909044,15.656354642831362,19.223540782928467
očerňovat,1778,"Matku stěžovatel viní z psychického působení na nezletilou, a to tím, že jej <očerňuje> a nadává mu, a dále poukazuje na slabou citovou vazbu na matku, jak má plynout ze zmíněné zprávy.",0.54682,2.7520089657977223,b,"Too long, too dark.",16.200585544854402,11.083034459501505,17.479973316192627
očerňovat,1778,"Jsou média ve svém rozhořčeně zaujatém boji opravdu přesvědčena, že prospívají našemu státu a jeho postavení na mezinárodní scéně, když právoplatně zvoleného prezidenta v očích zbytku světa <očerňují> a líčí v nejhrůznější podobě ještě dřív, než stačí nastoupit do funkce?",0.5,3.92123666971922,b,Too long.,23.2643002396822,15.051302376389504,25.31754970550537
očerňovat,1778,"Ukazuje, jak Gottwald v letech 1947 a 1948 bezskrupulózně zneužíval média a policejní aparát k tomu, aby <očerňoval> své politické protivníky, a jak dokázal obrátit vyšetřování komunistického pokusu o atentát na národně socialistické ministry ve svůj prospěch – a jak politováníhodně marný byl poslední pokus demokratických stran o demokratickou cestou vedený politický boj.",0.5,3.279198768453778,b,Too long.,19.25364946059461,13.367658313715234,20.725147247314453
očerňovat,1778,<Očerňuješ> vaišnavu!,0.5,5.871094131469727,b,"Lacks context, foreign word.",41.09765892028808,48.59252738952637,39.223941802978516
očerňovat,1778,"Podle Pekingu Spojené státy nemají žádné právo <očerňovat> jiné země, a to tím spíše, že ignorují vlastní problémy s respektováním lidských práv.. Jako v předchozích letech americké ministerstvo zahraničí ukázalo prstem na stav lidských práv ve více než 190 zemích světa, včetně Číny, ale vyhnulo se zmínce o situaci ve Spojených státech, praví se ve zprávě čínského ministerstva zahraničí.",0.5,3.163585720615367,b,Too long.,21.35535628426883,11.088990550677655,23.921947717666626
očerňovat,1778,"Katolíkům schází dějinná zkušenost s tolerovanou menšinovostí, byli zvyklí buď panovat nebo trpět, a tak i dnes se stylizují do postojů trpitelských – pořád jim někdo ubližuje, <očerňuje> církev, prodlužuje komunistické bezpráví – a zároveň by tak trochu chtěli panovat.",0.5,3.5723067465424534,b,"Too long, political, opinionated.",21.224070193171503,15.344012388586998,22.694084644317627
očerňovat,1778,"), pokud tady někdo <očerňuje>, tak jste to Vy.",0.34375,4.1692217985788975,c,Incomplete.,24.42973701159159,16.78502615292867,26.340914726257324
očerňovat,1778,"Nechceme <očerňovat> restauraci U Dašů, v jakém slova smyslu myslíme to hovno, to čtenáři hned pochopějí. [ vlastní ČJ ]",0.24022,2.7878595812618734,c,"Noisy, vulgar.",18.711800678372384,14.266788044571877,19.82305383682251
očerňovat,1778,"Těm severokorejské úřady přímo smrtí nepohrozily, uvedly ale, že kniha ""zlomyslně <očerňuje> a zkresluje"" pravou podobu KLDR.",0.22602,3.618312588509392,b,"Lacks context, referring to something that is missing.",21.566673900099364,17.35596776709837,22.61935043334961
očerňovat,1778,"""Nechci, aby to vyznělo tak, že <očerňuji> konkurenci,"" upozorňuje Kateřina Hamrová. ""Naše soutěže si nekonkurují, protože Miss junior je určena jen pro dívky do osmnácti let.",0.03429,3.4773135955517107,b,"Direct speech, lacks context, proper noun.",23.270658435271336,13.902549454799065,25.612685680389404
očerňovat,1778,"Přepište dějiny, Massa chce svůj titul mistra světa F1 za rok 2008 zpět za každou cenu, <očerňuje> i Alonsa Autoforum.cz | 28. 8. 2023, 7:30 | Hodnocení: Chvíli to vypadalo, že se spokojí s finanční kompenzací, že mu dokonce jde jen o ni.",0.0,3.920123705891676,c,"Noisy, grammatically incorrect.",23.18447815872902,11.984482621037683,25.984477043151855
očerňovat,1778,"Mluvčí SCV opakovali důsledný argument, že Jih vedl legitimní válku za nezávislost, nikoli válku na obranu otroctví, a že nastupující ""yankeeovský"" pohled na dějiny falešně <očerňuje> Jih a vede lidi k nesprávnému výkladu válečné vlajky.[65]",0.0,3.2852122893929483,c,"Noisy, grammatically incorrect.",19.51724562014852,17.775337902988706,19.952722549438477
očerňovat,1778,"Ten se rázným nacistickým způsobem rozčiloval nad ""přítelem pražských židovských literárních kruhů"" a <očerňoval> popis mladického přátelství v povídce Die Knaben und der Fluß [Chlapci a řeka] jako ""odporný"" a ""perverzní"" (in: Die Neue Literatur [Nová literatura] 2/1935, s. 109).",0.0,3.118203459531069,c,"Noisy, gramatically incorrect, foreign words.",18.52256462752819,12.272752413153649,20.085017681121826
svalnatý,11983,Mnozí fanoušci si bez jeho charakteristické <svalnaté> postavy dokážou jen stěží představit obranu svého oblíbeného týmu.,0.92353,3.701020424813032,b,"Lacks context, keyword is not clear.",21.999500980973245,10.949680045247078,24.761956214904785
svalnatý,11983,Velká spodní trubka je navržena nejen pro <svalnatý> vzhled ale především pro vysokou tuhost.,0.92,3.4613742181233,b,Lacks context.,20.081738129683902,15.861474233014244,21.13680410385132
svalnatý,11983,Na tebe se klidně usměje profesor filozofie i <svalnatý> hokejista.,0.90909,2.6141112503409385,b,"Lacks context, keyword is not central.",15.419784911870956,12.208858412504195,16.222516536712646
svalnatý,11983,A také se mi přestaly líbit takové ty <svalnaté> postavy.,0.90909,3.430498650074005,b,Keyword is not central.,20.171262741088867,13.53516960144043,21.830286026000977
svalnatý,11983,"Trenéři navíc varují zejména ženy, že při fyzicky příliš náročné jízdě se jim vytvoří silná <svalnatá> stehna.",0.90263,2.366523077908684,a,Keyword is central and clear.,13.893074548945709,12.484581652809592,14.245197772979736
svalnatý,11983,"Jedná se o psa <svalnaté> postavy, který má rovný hřbet a široká a rovná bedra.",0.9,3.42888488193353,b,Lacks context.,20.26269732872645,11.428865977128346,22.471155166625977
svalnatý,11983,Z větví se vynořila <svalnatá> paže a uvolnila cestu a kdosi se protáhl ven a narovnal.,0.89706,4.276451587304473,b,Lacks context.,25.383113019168377,14.297690950334072,28.154468536376953
svalnatý,11983,Po něm jakási prapodivná <svalnatá> ruka a po ni hned další a pak ještě další dvě.,0.89706,3.61885576993227,b,Lacks context.,21.30080492198467,13.345890149474144,23.289533615112305
svalnatý,11983,Ten představuje <svalnatější> hatchback na vyšším podvozku a s většími koly s nádechem SUV.,0.89667,4.093784427642822,b,Lacks context.,23.975848501069205,15.90883311203548,25.992602348327637
svalnatý,11983,Přední nohy jsou rovné a dobře <svalnaté>.,0.89375,4.191995998791287,b,Lack context.,24.72647843701499,14.533816593033928,27.274643898010254
svalnatý,11983,"Je středně velká, má pružné a <svalnaté> tělo a širokou hlavu.",0.89231,2.8474600380117243,b,Lacks context.,16.852132784236563,11.290021831339056,18.242660522460938
svalnatý,11983,"Možná bys mě mohl odnést na svých silných, <svalnatých> rukou.",0.88958,2.8008690667152405,a,"Borderline, keyword is clear and central, maybe inappropriate.",16.4538116645813,13.390182590484619,17.21971893310547
svalnatý,11983,"Přední nohy má rovné a pevné, zadní <svalnaté> a silné.",0.88958,3.2652574706077573,b,Lacks context.,19.1819323849678,15.158576643466949,20.187771320343018
svalnatý,11983,"Přední končetiny má silně <svalnaté> , avšak bez obzvláště těžkého efektu.",0.88958,2.805286316438155,b,Lacks context.,16.417098643563012,14.412275444377553,16.918304443359375
svalnatý,11983,"Podívejte se do galerie, kdo často odhaluje <svalnaté> bříško.",0.88636,3.1960559664087165,b,Lacks context.,19.055079048706425,14.292097895509666,20.245824337005615
svalnatý,11983,"Jeho postava byla nejenom vysoká, ale také pořádně <svalnatá>.",0.88636,3.591584947374132,b,Lacks context.,21.2676700592041,11.501253128051758,23.709274291992188
svalnatý,11983,Nedokázal odtrhnout oči od lesknoucí se plochy tmavého a <svalnatého> těla před sebou.,0.88571,2.7049635080190804,b,"Lacks context, keyword is not central and not clear what it means.",15.98632640655224,13.762207975754372,16.54235601425171
